Part_0_X,Part_0_Y,Part_0_Score,Part_1_X,Part_1_Y,Part_1_Score,Part_2_X,Part_2_Y,Part_2_Score,Part_3_X,Part_3_Y,Part_3_Score,Part_4_X,Part_4_Y,Part_4_Score,Part_5_X,Part_5_Y,Part_5_Score,Part_6_X,Part_6_Y,Part_6_Score,Part_7_X,Part_7_Y,Part_7_Score,Part_8_X,Part_8_Y,Part_8_Score,Part_9_X,Part_9_Y,Part_9_Score,Part_10_X,Part_10_Y,Part_10_Score,Part_11_X,Part_11_Y,Part_11_Score,Part_12_X,Part_12_Y,Part_12_Score,Part_13_X,Part_13_Y,Part_13_Score,Part_14_X,Part_14_Y,Part_14_Score,Part_15_X,Part_15_Y,Part_15_Score,Part_16_X,Part_16_Y,Part_16_Score,Part_17_X,Part_17_Y,Part_17_Score
758.0,427.0,0.14202238619327545,733.0,452.0,0.925360918045044,757.0,451.0,0.9513849020004272,777.0,489.0,0.9024343490600586,786.0,494.0,0.6301778554916382,709.0,453.0,0.9111969470977783,692.0,491.0,0.9277938008308411,695.0,527.0,0.6556448340415955,739.0,530.0,0.9376699328422546,748.0,596.0,1.0163731575012207,738.0,665.0,0.9525233507156372,710.0,531.0,0.9464234709739685,724.0,594.0,0.900651216506958,727.0,650.0,0.6745476722717285,759.0,418.0,0.19507253170013428,,,,750.0,419.0,0.9324541687965393,723.0,419.0,0.4543546140193939
