Part_0_X,Part_0_Y,Part_0_Score,Part_1_X,Part_1_Y,Part_1_Score,Part_2_X,Part_2_Y,Part_2_Score,Part_3_X,Part_3_Y,Part_3_Score,Part_4_X,Part_4_Y,Part_4_Score,Part_5_X,Part_5_Y,Part_5_Score,Part_6_X,Part_6_Y,Part_6_Score,Part_7_X,Part_7_Y,Part_7_Score,Part_8_X,Part_8_Y,Part_8_Score,Part_9_X,Part_9_Y,Part_9_Score,Part_10_X,Part_10_Y,Part_10_Score,Part_11_X,Part_11_Y,Part_11_Score,Part_12_X,Part_12_Y,Part_12_Score,Part_13_X,Part_13_Y,Part_13_Score,Part_14_X,Part_14_Y,Part_14_Score,Part_15_X,Part_15_Y,Part_15_Score,Part_16_X,Part_16_Y,Part_16_Score,Part_17_X,Part_17_Y,Part_17_Score
984.0,216.0,0.9000266790390015,981.0,238.0,0.9075098633766174,967.0,237.0,0.9083855748176575,955.0,261.0,0.8869948983192444,954.0,287.0,0.8753951787948608,997.0,238.0,0.9108090996742249,1002.0,260.0,0.8007137775421143,1003.0,284.0,0.8099119067192078,974.0,289.0,0.933577299118042,972.0,324.0,0.8740077614784241,961.0,360.0,0.8254878520965576,992.0,289.0,0.9124099612236023,984.0,326.0,0.8920237421989441,974.0,360.0,0.8526773452758789,980.0,211.0,0.9170963764190674,990.0,211.0,0.8959425091743469,975.0,214.0,0.7730174660682678,994.0,215.0,0.6302322149276733
