Part_0_X,Part_0_Y,Part_0_Score,Part_1_X,Part_1_Y,Part_1_Score,Part_2_X,Part_2_Y,Part_2_Score,Part_3_X,Part_3_Y,Part_3_Score,Part_4_X,Part_4_Y,Part_4_Score,Part_5_X,Part_5_Y,Part_5_Score,Part_6_X,Part_6_Y,Part_6_Score,Part_7_X,Part_7_Y,Part_7_Score,Part_8_X,Part_8_Y,Part_8_Score,Part_9_X,Part_9_Y,Part_9_Score,Part_10_X,Part_10_Y,Part_10_Score,Part_11_X,Part_11_Y,Part_11_Score,Part_12_X,Part_12_Y,Part_12_Score,Part_13_X,Part_13_Y,Part_13_Score,Part_14_X,Part_14_Y,Part_14_Score,Part_15_X,Part_15_Y,Part_15_Score,Part_16_X,Part_16_Y,Part_16_Score,Part_17_X,Part_17_Y,Part_17_Score
758.0,427.0,0.1497349590063095,733.0,452.0,0.9274166226387024,757.0,450.0,0.9465417861938477,777.0,488.0,0.8989585638046265,785.0,490.0,0.6251525282859802,709.0,453.0,0.9052337408065796,692.0,490.0,0.9181382060050964,694.0,529.0,0.765571117401123,739.0,530.0,0.935219407081604,747.0,595.0,1.0088051557540894,738.0,664.0,0.9368870258331299,711.0,530.0,0.9523519277572632,724.0,594.0,0.8937050700187683,727.0,652.0,0.6866166591644287,759.0,417.0,0.20486323535442352,,,,750.0,419.0,0.9281393885612488,722.0,419.0,0.4418580234050751
